,Unnamed: 0,Winery,Wine,Rating,Num_Reviews,Price,Country,Region,Year,Tipo,Zona,Maridaje
172,225,Ramón Roqueta,Synera Blanco 2022,3.2,862,4.8,España,Cataluña,2022,blanco,Norte (España),"Mariscos, Merluza a la vasca"
173,226,Ramón Roqueta,Synera Rosado 2022,3.2,155,4.8,España,Cataluña,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
174,228,Viñas del Vero,Merlot - Tempranillo Rosé 2023,3.4,400,4.8,España,Somontano,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
175,229,Olcaviana,Chardonnay 2020,3.5,106,4.8,España,Castilla,2020,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
176,230,Poesia,Garnacha Blanca 2019,3.3,100,4.8,España,Cataluña,2019,blanco,Norte (España),"Mariscos, Merluza a la vasca"
177,232,Bodegas Zinio,Lágrimas de María Blanco 2023,3.5,184,4.85,España,Rioja Alta,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
178,233,Bodegas Fontana,Dominio de Fontana Roble Tempranillo - Syrah 2022,3.6,1607,4.85,España,Uclés,2022,tinto,Centro (España),"Cordero asado, Queso manchego"
179,235,Cuatro Rayas,Gala Mágica Verdejo 2023,3.7,158,4.85,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
180,237,Calderona,Rosado 2023,3.3,292,4.85,España,Cigales,2023,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
181,239,Sandara,Premium White Moscato N.V.,4.0,28,4.9,España,Vino de España,N.V.,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
182,240,Blanc Pescador,Blanco N.V.,3.7,1777,4.9,España,Empordà,N.V.,blanco,Norte (España),"Mariscos, Merluza a la vasca"
183,241,Dehesa de Luna,Luna Lunera Sauvignon Blanc 2023,3.6,673,4.9,España,Castilla,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
184,242,Particular,Garnacha Rosado 2022,3.4,95,4.9,España,Cariñena,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
185,243,Marqués de Altillo,Tinto 2023,3.3,1483,4.9,España,Rioja,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
186,248,Particular,Chardonnay - Moscatel de Alejandría 2023,3.6,788,4.9,España,Cariñena,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
187,251,Bodegas Aragonesas,Coto de Hayas Tempranillo - Cabernet Sauvignon Roble 2020,3.6,241,4.9,España,Campo de Borja,2020,tinto,Norte (España),"Chuletas de cordero, Chistorra"
188,252,Barbadillo,Blanco de Albariza Palomino Fina 2023,3.7,237,4.9,España,Cádiz,2023,blanco,Sur (España),"Pescado frito, Salmorejo"
189,253,Viña Albina,Semidulce 2015,3.9,43,4.9,España,Rioja,2015,dulce,Norte (España),"Queso azul, Tarta de Santiago"
190,255,Murviedro,Colección Verdejo 2019,3.9,471,4.9,España,Castilla,2019,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
191,258,Miedes,Blanco Semiseco 2021,3.5,31,4.93,España,Calatayud,2021,blanco,Norte (España),"Mariscos, Merluza a la vasca"
192,260,Monte Ory,Chardonnay 2023,3.0,146,4.95,España,Navarra,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
193,262,Tarón,Rosado 2023,3.4,230,4.95,España,Rioja Alta,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
194,263,Tarón,Tempranillo 2023,3.3,751,4.95,España,Rioja Alta,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
195,264,Cellar Vins Algars,Organic Rosado 2023,3.4,30,4.95,España,Terra Alta,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
196,265,Cellar Vins Algars,Blanc Ecológico 2023,3.6,96,4.95,España,Terra Alta,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
197,266,Bodega Gótica,Badajo Verdejo 2023,3.6,883,4.95,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
198,267,Cellar Vins Algars,Organic Tinto 2023,3.6,81,4.95,España,Vino de España,2023,tinto,Centro (España),"Cordero asado, Queso manchego"
199,268,Bodegas Cosme Palacio,Milflores Rioja Tinto 2021,3.5,125,4.95,España,Rioja,2021,tinto,Norte (España),"Chuletas de cordero, Chistorra"
200,269,Blanc Pescador,Cala Blanco 2023,3.7,185,4.95,España,Empordà,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
201,270,Domènech.Vidal,Masia La.Sala Blanco 2023,3.3,372,4.95,España,Cataluña,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
202,272,René Barbier,Penedès Blanco Semidulce 2021,3.3,60,4.95,España,Penedès,2021,blanco,Norte (España),"Mariscos, Merluza a la vasca"
203,273,René Barbier,Tradición Rosado 2022,3.1,686,4.95,España,Cataluña,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
204,274,Bodegas Príncipe de Viana,Colección Monovarietales Syrah Roble 2022,3.3,1494,4.95,España,Navarra,2022,tinto,Norte (España),"Chuletas de cordero, Chistorra"
205,275,Bodegas Aragonesas,Coto de Hayas Verdejo 2023,3.3,156,4.95,España,Campo de Borja,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
206,277,René Barbier,Penedès Blanco Semidulce 2023,3.3,60,4.95,España,Penedès,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
207,278,Hidalgo (La Gitana),Heredad de Hidalgo Manzanilla N.V.,3.8,48,4.95,España,Jerez-Xérès-Sherry,N.V.,tinto,Sur (España),"Rabo de toro, Pechuga de pollo al ajillo"
208,279,Monte Ory,Rosé 2023,3.4,509,4.95,España,Navarra,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
209,281,Marina Alta,Gran Selección Blanco 2022,4.0,392,4.95,España,Alicante,2022,blanco,Sur (España),"Pescado frito, Salmorejo"
210,282,Marina Alta,Gran Selección Blanco 2023,3.8,207,4.95,España,Alicante,2023,blanco,Sur (España),"Pescado frito, Salmorejo"
211,283,Valdeorite,Lar de Barros Afrutado Verdejo 2022,3.7,29,4.95,España,Ribera del Guadiana,2022,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
212,284,Bach,Extrísimo Semi Dulce Rosado 2022,4.0,77,4.95,España,Cataluña,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
213,285,René Barbier,Penedès Blanco Semidulce 2022,3.3,60,4.95,España,Penedès,2022,blanco,Norte (España),"Mariscos, Merluza a la vasca"
214,286,Miedes,Garnacha Rosado 2023,3.4,304,4.95,España,Calatayud,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
215,287,Bodegas Frutos Villar,Blanco Polar Verdejo 2023,3.6,76,4.95,España,Castilla y León,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
216,290,Tarón,Blanco 2023,3.3,410,4.95,España,Rioja Alta,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
217,291,Marqués de Altillo,Tinto 2022,3.3,1483,4.95,España,Rioja,2022,tinto,Norte (España),"Chuletas de cordero, Chistorra"
218,292,Gran Feudo,Rosado 2023,3.6,73,4.95,España,Navarra,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
219,293,Lodeiros,Tas Tolo Blanco 2023,3.7,33,4.95,España,Ribeira Sacra,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
220,294,Familia Torres,De Casta Rosado 2023,3.7,87,4.95,España,Cataluña,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
221,295,Viñas del Vero,Roble Cabernet Sauvignon - Merlot Somontano 2023,3.5,37,4.96,España,Somontano,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
222,296,Viñas del Vero,Chardonnay - Macabeo Blanco Somontano 2023,3.4,3083,4.96,España,Somontano,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
223,297,Hacienda López de Haro,Blanco 2023,3.6,34,4.99,España,Rioja,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
224,298,Oliveda,Marrec Blanc 2024,3.4,142,4.99,España,Empordà,2024,blanco,Norte (España),"Mariscos, Merluza a la vasca"
225,299,Oliveda,Marrec Tinto 2023,3.3,457,4.99,España,Empordà,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
226,300,Bodega Pirineos,3404 Blanco 2023,3.9,95,4.99,España,Somontano,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
227,302,Marqués de Riscal,Viña Calera Verdejo 2023,3.6,25,4.99,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
228,306,Volver,Tarima Rosado 2023,3.5,406,4.99,España,Alicante,2023,rosado,Sur (España),"Paella de mariscos, Tortillitas de camarones"
229,308,Oliveda,Marrec Rosado 2023,3.4,64,4.99,España,Empordà,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
230,310,El Miracle,No. 03 Blanco 2023,3.6,872,4.99,España,Valencia,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
231,312,Palacio de Bornos,Verdejo 2022,3.8,267,4.99,España,Rueda,2022,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
232,314,Bodega Pirineos,Montesierra White Blend 2023,3.3,707,5.0,España,Somontano,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
233,315,Cellers Unió,Roureda Cabernet Sauvignon 2023,3.0,437,5.0,España,Tarragona,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
234,316,Cellers Unió,Roureda Merlot Rosado 2023,3.1,213,5.0,España,Tarragona,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
235,318,Bodega Pirineos,Montesierra Red Blend 2023,3.1,1511,5.0,España,Somontano,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
236,322,Bodega Pirineos,3404 Rosado 2023,3.8,113,5.05,España,Somontano,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
237,323,Hombre Pez,Verdejo 2023,3.7,35,5.05,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
238,324,Familia Torres,Verdeo Verdejo 2023,3.7,142,5.05,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
239,325,Dominio de Eguren,Protocolo Organic Rosé 2023,3.5,218,5.05,España,Castilla,2023,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
240,326,Laus,Tinto Joven 2023,3.4,1256,5.05,España,Somontano,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
241,327,Bodega Pirineos,3404 Tinto 2023,3.8,196,5.05,España,Somontano,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
242,328,Isidro Milagro,Cal Y Canto Shiraz Rosé 2023,3.5,386,5.08,España,Rioja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
243,329,Señorío de Nava,Verdejo Rueda 2023,3.5,730,5.08,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
244,330,Rigol,Cava Brut N.V.,3.3,1038,5.1,España,Cava,N.V.,espumoso,Norte (España),"Tortilla de patatas, Piquillos rellenos de marisco"
245,331,Bodega Emina,Verdejo 2023,3.5,2624,5.1,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
246,333,Arnegui,Tempranillo Rioja 2021,3.6,189,5.1,España,Rioja,2021,tinto,Norte (España),"Chuletas de cordero, Chistorra"
247,334,María de Molina,Verdejo 2023,3.5,261,5.1,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
248,335,Bach,Extrísimo Blanco Seco 2019,3.1,53,5.1,España,Penedès,2019,blanco,Norte (España),"Mariscos, Merluza a la vasca"
249,337,Bodegas Faustino,V Bianco 2023,3.7,56,5.12,España,Rioja,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
250,339,Señorío de Nava,Ribera del Duero Rosado 2021,3.0,87,5.12,España,Ribera del Duero,2021,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
251,340,Bodegas la Eralta,Hacienda El Olmo Blanco 2023,4.0,71,5.12,España,Rioja,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
252,342,Bodegas Faustino,V Rosado 2023,3.4,28,5.12,España,Rioja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
253,345,Moacin,El Perro Flaco Verdejo 2023,3.5,45,5.15,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
254,346,Cune (CVNE),Blanco 2020,3.5,53,5.15,España,Rioja,2020,blanco,Norte (España),"Mariscos, Merluza a la vasca"
255,348,Campo Viejo,Rosado 2022,3.6,3854,5.15,España,Rioja,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
256,350,Campo Viejo,Rosado 2023,3.6,3854,5.15,España,Rioja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
257,351,Campo Viejo,Viura - Tempranillo Blanco 2023,3.6,4399,5.15,España,Rioja,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
258,353,César Principe,Clarete de Luna Rosado 2023,3.4,193,5.19,España,Cigales,2023,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
259,354,Sinforiano,Sinfo Viñas Viejas Tinto Roble 2019,3.5,366,5.2,España,Cigales,2019,tinto,Centro (España),"Cordero asado, Queso manchego"
260,356,Cune (CVNE),Rosado 2022,3.5,169,5.2,España,Rioja,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
261,358,Viña Esperanza,Verdejo 2021,3.8,73,5.2,España,Rueda,2021,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
262,360,Bodegas Páez Morilla,Tierra Blanca Blanco Semidulce 2023,3.9,25,5.2,España,Cádiz,2023,blanco,Sur (España),"Pescado frito, Salmorejo"
263,361,Bodegas Páez Morilla,Tierra Blanca Blanco Seco 2023,3.6,93,5.2,España,Andalucía,2023,blanco,Sur (España),"Pescado frito, Salmorejo"
264,362,Calderona,Rosado 2021,3.3,292,5.2,España,Cigales,2021,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
265,363,Murviedro,Audentia Sauvignon Blanc 2023,3.7,34,5.2,España,Valencia,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
266,364,Bodegas Valdemar,Conde de Valdemar Rosado 2023,3.8,30,5.2,España,Rioja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
267,365,Bodegas Valdemar,Conde de Valdemar Blanco 2021,3.9,187,5.2,España,Rioja,2021,blanco,Norte (España),"Mariscos, Merluza a la vasca"
268,366,Laudum,Roble Monastrell - Syrah 2022,3.7,30,5.23,España,Valencia,2022,tinto,Centro (España),"Cordero asado, Queso manchego"
269,372,Mureda,Oak Aged Syrah 2020,3.2,58,5.25,España,Valdepeñas,2020,tinto,Centro (España),"Cordero asado, Queso manchego"
270,373,Infinitus,Tempranillo 2022,3.2,671,5.25,España,Castilla,2022,tinto,Centro (España),"Cordero asado, Queso manchego"
271,375,Murviedro,Audentia Cabernet Sauvignon Rosé 2023,3.8,35,5.25,España,Utiel-Requena,2023,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
272,376,Mocen,Blanco 2023,3.2,175,5.25,España,Rueda,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
273,378,Mureda,Merlot 2019,3.4,256,5.25,España,La Mancha,2019,tinto,Centro (España),"Cordero asado, Queso manchego"
274,379,Infinitus,Syrah 2022,3.1,916,5.25,España,Castilla,2022,tinto,Centro (España),"Cordero asado, Queso manchego"
275,380,Reymos,Amatista Moscato Blanco N.V.,3.9,1402,5.25,España,Valencia,N.V.,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
276,381,Viñas del Vero,Somontano Tinto 2023,3.4,34,5.25,España,Somontano,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
277,382,Rigau Ros,Blanc Flor 2023,3.4,317,5.25,España,Empordà,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
278,384,Bodegas Aradon,Blanco 2023,3.6,269,5.28,España,Rioja,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
279,385,Bodegas Aradon,Tinto 2023,3.5,1524,5.28,España,Rioja,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
280,386,Bodegas Aradon,Rosado 2023,3.6,145,5.28,España,Rioja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
281,388,Pío del Ramo,Betola The Cat Blanco 2023,3.6,72,5.29,España,Jumilla,2023,blanco,Sur (España),"Pescado frito, Salmorejo"
282,389,Carlos Serres,Rioja Tempranillo 2023,3.5,6660,5.3,España,Rioja,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
283,390,Raimat,Clamor Tinto 2022,3.5,305,5.3,España,Costers del Segre,2022,tinto,Norte (España),"Chuletas de cordero, Chistorra"
284,391,Borsao Bodegas,Rosado (Selección Rosado / Rosé) 2023,3.5,1965,5.3,España,Campo de Borja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
285,392,Bodega Sommos,Chardonnay Roble 2020,3.7,230,5.3,España,Somontano,2020,blanco,Norte (España),"Mariscos, Merluza a la vasca"
286,394,Bodegas Ochoa,Calendas Tinto 2021,3.7,25,5.3,España,Navarra,2021,tinto,Norte (España),"Chuletas de cordero, Chistorra"
287,397,Borsao Bodegas,Blanco (Selección) 2022,3.6,39,5.3,España,Campo de Borja,2022,blanco,Norte (España),"Mariscos, Merluza a la vasca"
288,398,Borsao Bodegas,Rosado (Selección Rosado / Rosé) 2022,3.5,58,5.3,España,Campo de Borja,2022,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
289,400,Raimat,Clamor Rosado 2023,3.6,97,5.3,España,Costers del Segre,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
290,401,Borsao Bodegas,Blanco (Selección) 2023,3.3,1466,5.3,España,Campo de Borja,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
291,402,Raimat,Clamor Blanco 2023,3.6,158,5.31,España,Costers del Segre,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
292,403,Raimat,Clamor Tinto 2023,3.5,100,5.31,España,Costers del Segre,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
293,404,Bodegas Marqués de Cáceres,Rosado 2023,3.7,131,5.32,España,Rioja,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
294,405,Borsao Bodegas,Blanco (Selección) 2019,3.6,95,5.34,España,Campo de Borja,2019,blanco,Norte (España),"Mariscos, Merluza a la vasca"
295,407,Clos Pons,Torracollons Blanc 2023,3.3,66,5.35,España,Costers del Segre,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
296,409,Bodegas Orán,Entremares Blanco Coupage 2022,3.8,343,5.35,España,Extremadura,2022,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
297,412,Félix Solís,Mucho Más Tinto N.V.,4.2,84839,5.35,España,Vino de España,N.V.,tinto,Centro (España),"Cordero asado, Queso manchego"
298,413,Félix Solís,Mucho Mas Rosado N.V.,3.9,2360,5.35,España,Vino de España,N.V.,rosado,Centro (España),"Ensalada de tomate y ventresca, Pisto manchego"
299,414,Félix Solís,Mucho Más Blanco N.V.,4.0,24323,5.35,España,Castilla,N.V.,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
300,416,Murviedro,Audentia Chardonnay 2023,3.6,281,5.35,España,Valencia,2023,blanco,Centro (España),"Cochinillo asado, Ensalada de pimientos y ventresca"
301,417,Duc de Foix,Cabernet Sauvignon Rosado 2023,3.4,51,5.35,España,Penedès,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
302,419,Clos Pons,Torracollons Tinto 2023,3.5,176,5.35,España,Costers del Segre,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
303,421,Viñas del Vero,Chardonnay - Macabeo Blanco Somontano 2022,3.7,28,5.35,España,Somontano,2022,blanco,Norte (España),"Mariscos, Merluza a la vasca"
304,425,Pinord,Nox Penedès Blanco 2019,3.4,103,5.4,España,Penedès,2019,blanco,Norte (España),"Mariscos, Merluza a la vasca"
305,426,Clos Montblanc,362 Tempranillo - Cabernet 2023,3.5,148,5.4,España,Cataluña,2023,tinto,Norte (España),"Chuletas de cordero, Chistorra"
306,427,Bodegas Aragonesas,Coto de Hayas Tempranillo - Cabernet Sauvignon Roble 2021,3.6,112,5.4,España,Campo de Borja,2021,tinto,Norte (España),"Chuletas de cordero, Chistorra"
307,428,Terra de Pau,Blanc 2022,3.0,249,5.4,España,Terra Alta,2022,blanco,Norte (España),"Mariscos, Merluza a la vasca"
308,429,Familia Torres,Mas Rabell Tempranillo 2021,3.6,64,5.44,España,Penedès,2021,tinto,Norte (España),"Chuletas de cordero, Chistorra"
309,430,Laus,Rosado 2023,3.6,422,5.44,España,Somontano,2023,rosado,Norte (España),"Piquillos rellenos de marisco, Merluza a la vasca"
310,431,Torremorón,Tempranillo 2023,3.6,3977,5.44,España,Ribera del Duero,2023,tinto,Centro (España),"Cordero asado, Queso manchego"
311,432,Bodegas Vallobera,Tinto Rioja 2022,3.4,42,5.45,España,Rioja,2022,tinto,Norte (España),"Chuletas de cordero, Chistorra"
312,433,Alquézar,Blanco 2023,3.5,116,5.45,España,Somontano,2023,blanco,Norte (España),"Mariscos, Merluza a la vasca"
